user_id,K,K_limit,reward,handover_count,success
1046,K4,16,,23,False
1047,K4,16,,21,False
1048,K4,12,905.2726063875568,10,True
1049,K4,13,1060.613654616367,12,True
1050,K4,11,652.8984411844331,7,True
1051,K4,16,,21,False
1052,K4,15,,20,False
1053,K4,16,,23,False
1054,K4,14,,17,False
1055,K4,15,,20,False
1056,K4,15,,19,False
1057,K4,15,,18,False
1058,K4,15,,20,False
1059,K4,13,1062.7865275801764,12,True
1060,K4,14,,17,False
1061,K4,15,,20,False
1062,K4,13,1154.0012345295206,13,True
1063,K4,14,,15,False
1064,K4,11,557.427399176501,6,True
1065,K4,17,,25,False
1066,K4,16,,21,False
1067,K4,16,,23,False
1068,K4,16,,22,False
1069,K4,10,479.5211355667776,5,True
1070,K4,17,,24,False
1071,K4,14,,16,False
1072,K4,11,627.4253413475989,7,True
1073,K4,11,578.4392634855251,6,True
1074,K4,14,,15,False
1075,K4,13,1060.3151609893064,12,True
1076,K4,17,,24,False
1077,K4,10,472.3819730330294,5,True
1078,K4,15,,19,False
1079,K4,10,491.32678782625277,5,True
1080,K4,15,,20,False
1081,K4,17,,25,False
1082,K4,12,713.8868090260221,11,True
1083,K4,11,541.2993835102952,8,True
1084,K4,15,,19,False
1085,K4,15,,19,False
1086,K4,14,,17,False
1087,K4,13,,14,False
1088,K4,12,644.3651223695547,10,True
1089,K4,11,405.8101455125145,6,True
1090,K4,14,,17,False
1091,K4,13,,14,False
1092,K4,11,481.66819521969063,7,True
1093,K4,16,,23,False
1094,K4,12,722.9952893583422,11,True
1095,K4,15,,18,False
1096,K4,14,,17,False
1097,K4,12,724.7055774256055,11,True
1098,K4,13,822.5728185255477,13,True
1099,K4,11,508.6221675459825,8,True
1100,K4,15,,19,False
1101,K4,12,706.0428628576822,11,True
1102,K4,10,347.2998257837539,5,True
1103,K4,12,586.012918231321,9,True
1104,K4,14,,16,False
1105,K4,16,,22,False
1106,K4,14,,16,False
1107,K4,11,471.87724810626884,7,True
1108,K4,10,357.17126734103965,5,True
1109,K4,13,,14,False
1110,K4,11,456.2539140117862,7,True
1111,K4,13,812.2206917428518,13,True
1112,K4,16,,21,False
1113,K4,14,,17,False
1114,K4,11,450.64048013269934,7,True
1115,K4,11,466.2249977437654,7,True
1116,K4,12,581.9497649801235,9,True
1117,K4,11,465.31990319046884,7,True
1118,K4,12,581.5078245185352,9,True
1119,K4,11,471.94861854336983,7,True
1120,K4,16,,23,False
1121,K4,15,,18,False
1122,K4,15,,19,False
1123,K4,15,,18,False
1124,K4,16,,23,False
1125,K4,11,510.31602243746784,8,True
1126,K4,16,,22,False
1127,K4,14,,15,False
1128,K4,10,351.54924083899095,5,True
1129,K4,15,,18,False
1130,K4,13,749.462509122015,12,True
1131,K4,14,,16,False
1132,K4,12,588.8899537683702,9,True
1133,K4,17,,24,False
1134,K4,16,,21,False
1135,K4,16,,21,False
1136,K4,16,,22,False
1137,K4,14,,17,False
1138,K4,10,334.6809233961633,5,True
1139,K4,11,443.46861655297704,7,True
1140,K4,17,,21,False
1141,K4,17,,23,False
1142,K4,11,650.9230578348762,7,True
1143,K4,17,,24,False
1144,K4,14,,17,False
1145,K4,16,,21,False
1146,K4,14,,16,False
1147,K4,16,,21,False
1148,K4,12,821.3390145387585,9,True
1149,K4,13,1124.0447792782268,13,True
1150,K4,11,559.2382298865743,6,True
1151,K4,15,,18,False
1152,K4,10,485.9097859280552,5,True
1153,K4,16,,22,False
1154,K4,17,,24,False
1155,K4,13,1115.491489262117,13,True
1156,K4,13,1050.5038304972022,12,True
1157,K4,13,1149.1935621722068,13,True
1158,K4,13,1040.5007140275131,12,True
1159,K4,14,,16,False
1160,K4,16,,22,False
1161,K4,16,,22,False
1162,K4,13,1048.8298852017858,12,True
1163,K4,14,,15,False
1164,K4,13,,14,False
1165,K4,16,,22,False
1166,K4,12,893.169946709211,10,True
1167,K4,16,,22,False
1168,K4,13,,14,False
1169,K4,13,1047.9683804589072,12,True
1170,K4,17,,25,False
1171,K4,11,573.1579171455418,6,True
1172,K4,14,,16,False
1173,K4,15,,18,False
1174,K4,16,,22,False
1175,K4,12,865.8151250759356,10,True
1176,K4,12,880.821407145163,10,True
1177,K4,15,,19,False
1178,K4,11,650.079724483442,7,True
1179,K4,14,,15,False
1180,K4,15,,19,False
1181,K4,12,862.4240810910303,10,True
1182,K4,11,558.1280098678976,6,True
1183,K4,12,858.2766338561729,10,True
1184,K4,10,462.3318168122462,5,True
1185,K4,13,,14,False
1186,K4,14,,17,False
1187,K4,10,459.6348344440173,5,True
1188,K4,16,,21,False
1189,K4,12,936.368957810894,11,True
1190,K4,17,,24,False
1191,K4,10,460.75915587782265,5,True
1192,K4,13,1078.5842015714018,13,True
1193,K4,12,952.2643357814202,11,True
1194,K4,12,788.665871623698,9,True
1195,K4,12,752.4191224025354,9,True
1196,K4,12,837.418793896044,10,True
1197,K4,15,,18,False
1198,K4,13,1084.8797425763196,13,True
1199,K4,16,,23,False
